# x 	 y
0 	 0.0000000000000000
1 	 0.0000000000000000
2 	 0.2486898871648548
3 	 0.4817536741017153
4 	 0.6845471059286886
5 	 0.8443279255020151
6 	 0.9510565162951535
7 	 0.9980267284282716
8 	 0.9822872507286886
9 	 0.9048270524660195
10 	 0.7705132427757893
11 	 0.5877852522924732
12 	 0.3681245526846781
13 	 0.1253332335643045
14 	 -0.1253332335643043
15 	 -0.3681245526846783
16 	 -0.5877852522924730
17 	 -0.7705132427757894
18 	 -0.9048270524660198
19 	 -0.9822872507286887
20 	 -0.9980267284282716
21 	 -0.9510565162951536
22 	 -0.8443279255020155
23 	 -0.6845471059286889
24 	 -0.4817536741017153
25 	 -0.2486898871648553
26 	 -0.0000000000000002
27 	 0.2486898871648549
28 	 0.4817536741017157
29 	 0.6845471059286893
30 	 0.8443279255020147
31 	 0.9510565162951535
32 	 0.9980267284282716
33 	 0.9822872507286886
34 	 0.9048270524660192
35 	 0.7705132427757886
36 	 0.5877852522924734
37 	 0.3681245526846780
38 	 0.1253332335643039
39 	 -0.1253332335643032
40 	 -0.3681245526846773
41 	 -0.5877852522924728
42 	 -0.7705132427757893
43 	 -0.9048270524660189
44 	 -0.9822872507286885
45 	 -0.9980267284282716
46 	 -0.9510565162951538
47 	 -0.8443279255020151
48 	 -0.6845471059286885
49 	 -0.4817536741017163
50 	 -0.2486898871648556
51 	 -0.0000000000000005
52 	 0.2486898871648547
53 	 0.4817536741017154
54 	 0.6845471059286891
55 	 0.8443279255020155
56 	 0.9510565162951540
57 	 0.9980267284282717
58 	 0.9822872507286886
59 	 0.9048270524660200
60 	 0.7705132427757898
61 	 0.5877852522924736
62 	 0.3681245526846782
63 	 0.1253332335643041
64 	 -0.1253332335643029
65 	 -0.3681245526846787
66 	 -0.5877852522924726
67 	 -0.7705132427757901
68 	 -0.9048270524660196
69 	 -0.9822872507286891
70 	 -0.9980267284282716
71 	 -0.9510565162951538
72 	 -0.8443279255020162
73 	 -0.6845471059286886
74 	 -0.4817536741017165
75 	 -0.2486898871648541
76 	 -0.0000000000000007
77 	 0.2486898871648527
78 	 0.4817536741017152
79 	 0.6845471059286876
80 	 0.8443279255020154
81 	 0.9510565162951533
82 	 0.9980267284282717
83 	 0.9822872507286887
84 	 0.9048270524660187
85 	 0.7705132427757911
86 	 0.5877852522924738
87 	 0.3681245526846801
88 	 0.1253332335643044
89 	 -0.1253332335643027
90 	 -0.3681245526846785
91 	 -0.5877852522924725
92 	 -0.7705132427757900
93 	 -0.9048270524660195
94 	 -0.9822872507286891
95 	 -0.9980267284282716
96 	 -0.9510565162951539
97 	 -0.8443279255020163
98 	 -0.6845471059286888
99 	 -0.4817536741017168
